type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,7/27/2025 12:19,T1,-0.636563888,-76.14994068,9929626.267,372039.5913,,FALSE,FALSE,,,240.99,,,2025/07/27 13:06:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:06,,
TRACK,7/27/2025 12:19,T1,-0.63653958,-76.14997747,9929628.954,372035.4956,,FALSE,FALSE,,,239.95,,,2025/07/27 13:06:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:06,,
TRACK,7/27/2025 12:19,T1,-0.636567576,-76.14996959,9929625.859,372036.3732,,FALSE,FALSE,,,239.91,,,2025/07/27 13:06:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:06,,
TRACK,7/27/2025 12:19,T1,-0.636561457,-76.14994118,9929626.536,372039.5353,,FALSE,FALSE,,,239.24,,,2025/07/27 13:07:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:07,,
TRACK,7/27/2025 12:19,T1,-0.636499682,-76.14993707,9929633.366,372039.9909,,FALSE,FALSE,,,241.1,,,2025/07/27 13:07:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:07,,
TRACK,7/27/2025 12:19,T1,-0.636548465,-76.14989374,9929627.974,372044.8148,,FALSE,FALSE,,,239.56,,,2025/07/27 13:07:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:07,,
TRACK,7/27/2025 12:19,T1,-0.636538155,-76.14987714,9929629.114,372046.6615,,FALSE,FALSE,,,239.86,,,2025/07/27 13:08:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:08,,
TRACK,7/27/2025 12:19,T1,-0.636559865,-76.1498841,9929626.714,372045.8878,,FALSE,FALSE,,,238.81,,,2025/07/27 13:08:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:08,,
TRACK,7/27/2025 12:19,T1,-0.636660699,-76.14992936,9929615.565,372040.853,,FALSE,FALSE,,,236.13,,,2025/07/27 13:08:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:08,,
TRACK,7/27/2025 12:19,T1,-0.636518793,-76.14991377,9929631.253,372042.5846,,FALSE,FALSE,,,236.71,,,2025/07/27 13:09:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:09,,
TRACK,7/27/2025 12:19,T1,-0.63647395,-76.14994068,9929636.21,372039.5891,,FALSE,FALSE,,,238.03,,,2025/07/27 13:09:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:09,,
TRACK,7/27/2025 12:19,T1,-0.636531534,-76.14988527,9929629.846,372045.7565,,FALSE,FALSE,,,238.32,,,2025/07/27 13:09:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:09,,
TRACK,7/27/2025 12:19,T1,-0.636468334,-76.14990388,9929636.832,372043.6841,,FALSE,FALSE,,,238.76,,,2025/07/27 13:10:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:10,,
TRACK,7/27/2025 12:19,T1,-0.636471352,-76.14991335,9929636.498,372042.6301,,FALSE,FALSE,,,241.05,,,2025/07/27 13:10:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:10,,
TRACK,7/27/2025 12:19,T1,-0.63647856,-76.14991453,9929635.701,372042.4997,,FALSE,FALSE,,,241.91,,,2025/07/27 13:10:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:10,,
TRACK,7/27/2025 12:19,T1,-0.636489876,-76.14990229,9929634.451,372043.8619,,FALSE,FALSE,,,244.11,,,2025/07/27 13:11:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:11,,
TRACK,7/27/2025 12:19,T1,-0.636453079,-76.14993414,9929638.518,372040.3162,,FALSE,FALSE,,,244.26,,,2025/07/27 13:11:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:11,,
TRACK,7/27/2025 12:19,T1,-0.636446122,-76.14994353,9929639.287,372039.2713,,FALSE,FALSE,,,244.76,,,2025/07/27 13:11:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:11,,
TRACK,7/27/2025 12:19,T1,-0.636452241,-76.14996348,9929638.61,372037.0513,,FALSE,FALSE,,,243.81,,,2025/07/27 13:12:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:12,,
TRACK,7/27/2025 12:19,T1,-0.636483422,-76.14995618,9929635.163,372037.8636,,FALSE,FALSE,,,243.2,,,2025/07/27 13:12:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:12,,
TRACK,7/27/2025 12:19,T1,-0.636620466,-76.14995618,9929620.012,372037.867,,FALSE,FALSE,,,241.59,,,2025/07/27 13:12:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:12,,
TRACK,7/27/2025 12:19,T1,-0.636700597,-76.14990329,9929611.155,372043.7551,,FALSE,FALSE,,,242.25,,,2025/07/27 13:13:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:13,,
TRACK,7/27/2025 12:19,T1,-0.636701519,-76.14987706,9929611.054,372046.6749,,FALSE,FALSE,,,242.75,,,2025/07/27 13:13:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:13,,
TRACK,7/27/2025 12:19,T1,-0.636734292,-76.1498121,9929607.432,372053.9051,,FALSE,FALSE,,,243.87,,,2025/07/27 13:13:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:13,,
TRACK,7/27/2025 12:19,T1,-0.636741081,-76.14975619,9929606.683,372060.1273,,FALSE,FALSE,,,242.69,,,2025/07/27 13:14:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:14,,
TRACK,7/27/2025 12:19,T1,-0.636679977,-76.14958428,9929613.442,372079.258,,FALSE,FALSE,,,241.86,,,2025/07/27 13:14:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:14,,
TRACK,7/27/2025 12:19,T1,-0.636637649,-76.14953348,9929618.123,372084.9099,,FALSE,FALSE,,,239.71,,,2025/07/27 13:14:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:14,,
TRACK,7/27/2025 12:19,T1,-0.636617784,-76.14951429,9929620.32,372087.0456,,FALSE,FALSE,,,238.2,,,2025/07/27 13:15:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:15,,
TRACK,7/27/2025 12:19,T1,-0.636624824,-76.14949057,9929619.542,372089.6857,,FALSE,FALSE,,,232.95,,,2025/07/27 13:15:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:15,,
TRACK,7/27/2025 12:19,T1,-0.636614263,-76.14946484,9929620.71,372092.5492,,FALSE,FALSE,,,235.56,,,2025/07/27 13:15:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:15,,
TRACK,7/27/2025 12:19,T1,-0.636594649,-76.14945528,9929622.879,372093.6122,,FALSE,FALSE,,,235.82,,,2025/07/27 13:16:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:16,,
TRACK,7/27/2025 12:19,T1,-0.636607138,-76.14944472,9929621.498,372094.7878,,FALSE,FALSE,,,234.57,,,2025/07/27 13:16:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:16,,
TRACK,7/27/2025 12:19,T1,-0.636589285,-76.14948696,9929623.471,372090.0859,,FALSE,FALSE,,,235.13,,,2025/07/27 13:16:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:16,,
TRACK,7/27/2025 12:19,T1,-0.6366436,-76.14945478,9929617.467,372093.6693,,FALSE,FALSE,,,234.74,,,2025/07/27 13:17:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:17,,
TRACK,7/27/2025 12:19,T1,-0.636581574,-76.14941463,9929624.325,372098.1361,,FALSE,FALSE,,,232.56,,,2025/07/27 13:17:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:17,,
TRACK,7/27/2025 12:19,T1,-0.636508567,-76.14931698,9929632.399,372109.0017,,FALSE,FALSE,,,232.68,,,2025/07/27 13:17:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:17,,
TRACK,7/27/2025 12:19,T1,-0.63648426,-76.14920718,9929635.089,372121.2211,,FALSE,FALSE,,,232.22,,,2025/07/27 13:18:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:18,,
TRACK,7/27/2025 12:19,T1,-0.636492055,-76.14920114,9929634.227,372121.893,,FALSE,FALSE,,,228.12,,,2025/07/27 13:18:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:18,,
TRACK,7/27/2025 12:19,T1,-0.636494737,-76.14913174,9929633.932,372129.6168,,FALSE,FALSE,,,227.75,,,2025/07/27 13:18:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:18,,
TRACK,7/27/2025 12:19,T1,-0.636548298,-76.14906737,9929628.013,372136.7823,,FALSE,FALSE,,,228.65,,,2025/07/27 13:19:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:19,,
TRACK,7/27/2025 12:19,T1,-0.636593644,-76.14906502,9929623,372137.0446,,FALSE,FALSE,,,225.92,,,2025/07/27 13:19:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:19,,
TRACK,7/27/2025 12:19,T1,-0.636567576,-76.14901825,9929625.883,372142.2491,,FALSE,FALSE,,,227.45,,,2025/07/27 13:19:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:19,,
TRACK,7/27/2025 12:19,T1,-0.636547962,-76.14902546,9929628.051,372141.4464,,FALSE,FALSE,,,227.28,,,2025/07/27 13:20:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:20,,
TRACK,7/27/2025 12:19,T1,-0.636641923,-76.14899352,9929617.664,372145.0028,,FALSE,FALSE,,,227.05,,,2025/07/27 13:20:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:20,,
TRACK,7/27/2025 12:19,T1,-0.636645444,-76.14892236,9929617.276,372152.9226,,FALSE,FALSE,,,226.35,,,2025/07/27 13:20:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:20,,
TRACK,7/27/2025 12:19,T1,-0.636507561,-76.14891808,9929632.52,372153.3949,,FALSE,FALSE,,,225.24,,,2025/07/27 13:21:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:21,,
TRACK,7/27/2025 12:19,T1,-0.63652508,-76.14891096,9929630.583,372154.1883,,FALSE,FALSE,,,226.14,,,2025/07/27 13:21:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:21,,
TRACK,7/27/2025 12:19,T1,-0.636518039,-76.14885103,9929631.363,372160.8578,,FALSE,FALSE,,,224.36,,,2025/07/27 13:21:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:21,,
TRACK,7/27/2025 12:19,T1,-0.636551734,-76.14883133,9929627.639,372163.0508,,FALSE,FALSE,,,224.64,,,2025/07/27 13:22:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:22,,
TRACK,7/27/2025 12:19,T1,-0.636566654,-76.14888355,9929625.988,372157.2396,,FALSE,FALSE,,,223.67,,,2025/07/27 13:22:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:22,,
TRACK,7/27/2025 12:19,T1,-0.636536563,-76.14882555,9929629.316,372163.6941,,FALSE,FALSE,,,223.02,,,2025/07/27 13:22:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:22,,
TRACK,7/27/2025 12:19,T1,-0.636527091,-76.14883326,9929630.363,372162.8356,,FALSE,FALSE,,,222.78,,,2025/07/27 13:23:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:23,,
TRACK,7/27/2025 12:19,T1,-0.636538575,-76.14881583,9929629.094,372164.7762,,FALSE,FALSE,,,222.25,,,2025/07/27 13:23:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:23,,
TRACK,7/27/2025 12:19,T1,-0.636520386,-76.14879294,9929631.105,372167.3224,,FALSE,FALSE,,,221.77,,,2025/07/27 13:23:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:23,,
TRACK,7/27/2025 12:19,T1,-0.63653715,-76.14880652,9929629.252,372165.8116,,FALSE,FALSE,,,220.85,,,2025/07/27 13:24:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:24,,
TRACK,7/27/2025 12:19,T1,-0.636522146,-76.14878389,9929630.911,372168.3299,,FALSE,FALSE,,,220.49,,,2025/07/27 13:24:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:24,,
TRACK,7/27/2025 12:19,T1,-0.636499934,-76.14878993,9929633.366,372167.6577,,FALSE,FALSE,,,218.36,,,2025/07/27 13:24:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:24,,
TRACK,7/27/2025 12:19,T1,-0.636514686,-76.1487647,9929631.736,372170.4659,,FALSE,FALSE,,,218.28,,,2025/07/27 13:25:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:25,,
TRACK,7/27/2025 12:19,T1,-0.636503287,-76.14879604,9929632.995,372166.9768,,FALSE,FALSE,,,217.55,,,2025/07/27 13:25:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:25,,
TRACK,7/27/2025 12:19,T1,-0.63652399,-76.14878297,9929630.707,372168.4325,,FALSE,FALSE,,,218.21,,,2025/07/27 13:25:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:25,,
TRACK,7/27/2025 12:19,T1,-0.636510495,-76.14880124,9929632.198,372166.3986,,FALSE,FALSE,,,216.61,,,2025/07/27 13:26:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:26,,
TRACK,7/27/2025 12:19,T1,-0.63651762,-76.14878682,9929631.411,372168.0033,,FALSE,FALSE,,,214.68,,,2025/07/27 13:26:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:26,,
TRACK,7/27/2025 12:19,T1,-0.636489289,-76.14880845,9929634.543,372165.5959,,FALSE,FALSE,,,213.87,,,2025/07/27 13:26:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:26,,
TRACK,7/27/2025 12:19,T1,-0.636438495,-76.14883502,9929640.157,372162.6376,,FALSE,FALSE,,,211.16,,,2025/07/27 13:27:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:27,,
TRACK,7/27/2025 12:19,T1,-0.636460539,-76.14877584,9929637.722,372169.2239,,FALSE,FALSE,,,213.03,,,2025/07/27 13:27:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:27,,
TRACK,7/27/2025 12:19,T1,-0.636465736,-76.14877442,9929637.147,372169.3826,,FALSE,FALSE,,,213.33,,,2025/07/27 13:27:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:27,,
TRACK,7/27/2025 12:19,T1,-0.636475459,-76.14880183,9929636.072,372166.3325,,FALSE,FALSE,,,211.33,,,2025/07/27 13:28:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:28,,
TRACK,7/27/2025 12:19,T1,-0.636461796,-76.1488113,9929637.582,372165.278,,FALSE,FALSE,,,210.32,,,2025/07/27 13:28:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:28,,
TRACK,7/27/2025 12:19,T1,-0.636454253,-76.14881683,9929638.416,372164.6622,,FALSE,FALSE,,,210.04,,,2025/07/27 13:28:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:28,,
TRACK,7/27/2025 12:19,T1,-0.636456348,-76.14880526,9929638.184,372165.9495,,FALSE,FALSE,,,209.83,,,2025/07/27 13:29:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:29,,
TRACK,7/27/2025 12:19,T1,-0.636471855,-76.14879697,9929636.47,372166.8734,,FALSE,FALSE,,,210.18,,,2025/07/27 13:29:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:29,,
TRACK,7/27/2025 12:19,T1,-0.636504293,-76.14879118,9929632.884,372167.5179,,FALSE,FALSE,,,209.99,,,2025/07/27 13:29:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:29,,
TRACK,7/27/2025 12:19,T1,-0.636475794,-76.14882337,9929636.034,372163.9351,,FALSE,FALSE,,,210.05,,,2025/07/27 13:30:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:30,,
TRACK,7/27/2025 12:19,T1,-0.63642743,-76.14878749,9929641.382,372167.9264,,FALSE,FALSE,,,208.28,,,2025/07/27 13:30:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:30,,
TRACK,7/27/2025 12:19,T1,-0.636420976,-76.14879219,9929642.095,372167.4039,,FALSE,FALSE,,,206.62,,,2025/07/27 13:30:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:30,,
TRACK,7/27/2025 12:19,T1,-0.636428855,-76.14876889,9929641.225,372169.9973,,FALSE,FALSE,,,206.54,,,2025/07/27 13:31:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:31,,
TRACK,7/27/2025 12:19,T1,-0.636436399,-76.14876838,9929640.391,372170.0535,,FALSE,FALSE,,,207.16,,,2025/07/27 13:31:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:31,,
TRACK,7/27/2025 12:19,T1,-0.63645836,-76.14879219,9929637.962,372167.4048,,FALSE,FALSE,,,205.79,,,2025/07/27 13:31:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:31,,
TRACK,7/27/2025 12:19,T1,-0.636463556,-76.14879068,9929637.388,372167.5728,,FALSE,FALSE,,,206.79,,,2025/07/27 13:32:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:32,,
TRACK,7/27/2025 12:19,T1,-0.636471268,-76.14879152,9929636.535,372167.4797,,FALSE,FALSE,,,206.63,,,2025/07/27 13:32:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:32,,
TRACK,7/27/2025 12:19,T1,-0.636456097,-76.14879437,9929638.212,372167.1622,,FALSE,FALSE,,,205.2,,,2025/07/27 13:32:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:32,,
TRACK,7/27/2025 12:19,T1,-0.636445032,-76.14880032,9929639.435,372166.4996,,FALSE,FALSE,,,203.55,,,2025/07/27 13:33:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:33,,
TRACK,7/27/2025 12:19,T1,-0.636447379,-76.14879688,9929639.176,372166.8821,,FALSE,FALSE,,,204.65,,,2025/07/27 13:33:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:33,,
TRACK,7/27/2025 12:19,T1,-0.636447379,-76.14879336,9929639.176,372167.2739,,FALSE,FALSE,,,205.85,,,2025/07/27 13:33:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:33,,
TRACK,7/27/2025 12:19,T1,-0.636458695,-76.14879998,9929637.925,372166.5373,,FALSE,FALSE,,,207.73,,,2025/07/27 13:34:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:34,,
TRACK,7/27/2025 12:19,T1,-0.636487193,-76.14880309,9929634.774,372166.1928,,FALSE,FALSE,,,207.76,,,2025/07/27 13:34:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:34,,
TRACK,7/27/2025 12:19,T1,-0.636489289,-76.14877903,9929634.543,372168.8701,,FALSE,FALSE,,,207.27,,,2025/07/27 13:34:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:34,,
TRACK,7/27/2025 12:19,T1,-0.636517368,-76.14878993,9929631.439,372167.6581,,FALSE,FALSE,,,207.74,,,2025/07/27 13:35:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:35,,
TRACK,7/27/2025 12:19,T1,-0.636502449,-76.14877023,9929633.089,372169.8499,,FALSE,FALSE,,,209,,,2025/07/27 13:35:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:35,,
TRACK,7/27/2025 12:19,T1,-0.636477973,-76.14878934,9929635.794,372167.7224,,FALSE,FALSE,,,209.96,,,2025/07/27 13:35:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:35,,
TRACK,7/27/2025 12:19,T1,-0.636467245,-76.1487766,9929636.98,372169.1401,,FALSE,FALSE,,,210.31,,,2025/07/27 13:36:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:36,,
TRACK,7/27/2025 12:19,T1,-0.63652684,-76.14883368,9929630.391,372162.789,,FALSE,FALSE,,,210.73,,,2025/07/27 13:36:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:36,,
TRACK,7/27/2025 12:19,T1,-0.636518374,-76.14882873,9929631.327,372163.3391,,FALSE,FALSE,,,210.07,,,2025/07/27 13:36:57+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:36,,
TRACK,7/27/2025 12:19,T1,-0.636546537,-76.14884675,9929628.213,372161.3343,,FALSE,FALSE,,,210.95,,,2025/07/27 13:37:17+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:37,,
TRACK,7/27/2025 12:19,T1,-0.636523236,-76.14885304,9929630.789,372160.6341,,FALSE,FALSE,,,209.22,,,2025/07/27 13:37:37+00,garmin GPSMAP 65 Software Version 460,,7/27/2025 8:37,,
