type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,7/4/2025 17:26,T1,-0.626220033,-76.14816137,9930769.851,372237.3594,,FALSE,FALSE,,,246.4,,,2025/07/04 20:29:07+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:29,,
TRACK,7/4/2025 17:26,T1,-0.626239646,-76.1481519,9930767.683,372238.414,,FALSE,FALSE,,,246.46,,,2025/07/04 20:29:27+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:29,,
TRACK,7/4/2025 17:26,T1,-0.62626739,-76.14821333,9930764.614,372231.577,,FALSE,FALSE,,,246.47,,,2025/07/04 20:29:47+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:29,,
TRACK,7/4/2025 17:26,T1,-0.626103273,-76.14830336,9930782.755,372221.5545,,FALSE,FALSE,,,246.38,,,2025/07/04 20:30:07+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:30,,
TRACK,7/4/2025 17:26,T1,-0.626344923,-76.14787429,9930756.051,372269.3118,,FALSE,FALSE,,,246.44,,,2025/07/04 20:30:27+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:30,,
TRACK,7/4/2025 17:26,T1,-0.626442069,-76.14770019,9930745.315,372288.6891,,FALSE,FALSE,,,246.5,,,2025/07/04 20:30:47+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:30,,
TRACK,7/4/2025 17:26,T1,-0.626436537,-76.14776105,9930745.925,372281.9166,,FALSE,FALSE,,,246.92,,,2025/07/04 20:31:06+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:31,,
TRACK,7/4/2025 17:26,T1,-0.626306366,-76.14806447,9930760.309,372248.145,,FALSE,FALSE,,,247.24,,,2025/07/04 20:31:27+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:31,,
TRACK,7/4/2025 17:26,T1,-0.626318771,-76.1481669,9930758.935,372236.7462,,FALSE,FALSE,,,247.17,,,2025/07/04 20:31:46+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:31,,
TRACK,7/4/2025 17:26,T1,-0.626331093,-76.14810186,9930757.574,372243.9852,,FALSE,FALSE,,,247.31,,,2025/07/04 20:32:07+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:32,,
TRACK,7/4/2025 17:26,T1,-0.626336541,-76.14803622,9930756.974,372251.2894,,FALSE,FALSE,,,245.55,,,2025/07/04 20:32:27+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:32,,
TRACK,7/4/2025 17:26,T1,-0.626328746,-76.14808626,9930757.834,372245.7202,,FALSE,FALSE,,,244.27,,,2025/07/04 20:32:47+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:32,,
TRACK,7/4/2025 17:26,T1,-0.62632204,-76.14809699,9930758.575,372244.526,,FALSE,FALSE,,,243.72,,,2025/07/04 20:33:07+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:33,,
TRACK,7/4/2025 17:26,T1,-0.626285747,-76.14802407,9930762.589,372252.6408,,FALSE,FALSE,,,243.98,,,2025/07/04 20:33:27+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:33,,
TRACK,7/4/2025 17:26,T1,-0.626343833,-76.14806179,9930756.167,372248.4444,,FALSE,FALSE,,,243.88,,,2025/07/04 20:33:47+00,garmin GPSMAP 64 Software Version 300,,7/4/2025 15:33,,
