type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,8/5/2025 12:31,T1,-0.636718283,-76.14868658,9929609.23,372179.1648,,FALSE,FALSE,,,208.19,,,2025/08/05 11:09:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:09,,
TRACK,8/5/2025 12:31,T1,-0.636729933,-76.14865322,9929607.943,372182.8778,,FALSE,FALSE,,,208.16,,,2025/08/05 11:09:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:09,,
TRACK,8/5/2025 12:31,T1,-0.636712164,-76.1486383,9929609.907,372184.5378,,FALSE,FALSE,,,208.67,,,2025/08/05 11:09:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:09,,
TRACK,8/5/2025 12:31,T1,-0.63671317,-76.14862908,9929609.796,372185.5639,,FALSE,FALSE,,,208.53,,,2025/08/05 11:10:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:10,,
TRACK,8/5/2025 12:31,T1,-0.636725659,-76.14861357,9929608.416,372187.2899,,FALSE,FALSE,,,208.85,,,2025/08/05 11:10:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:10,,
TRACK,8/5/2025 12:31,T1,-0.63671317,-76.14861567,9929609.797,372187.0564,,FALSE,FALSE,,,209.04,,,2025/08/05 11:10:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:10,,
TRACK,8/5/2025 12:31,T1,-0.636717025,-76.1486466,9929609.37,372183.6144,,FALSE,FALSE,,,209.65,,,2025/08/05 11:11:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:11,,
TRACK,8/5/2025 12:31,T1,-0.636710823,-76.14865347,9929610.055,372182.8493,,FALSE,FALSE,,,209.27,,,2025/08/05 11:11:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:11,,
TRACK,8/5/2025 12:31,T1,-0.636735633,-76.14863168,9929607.313,372185.2753,,FALSE,FALSE,,,209.27,,,2025/08/05 11:11:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:11,,
TRACK,8/5/2025 12:31,T1,-0.636729263,-76.14862765,9929608.017,372185.7229,,FALSE,FALSE,,,208.26,,,2025/08/05 11:12:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:12,,
TRACK,8/5/2025 12:31,T1,-0.636719121,-76.14863084,9929609.138,372185.3681,,FALSE,FALSE,,,208.07,,,2025/08/05 11:12:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:12,,
TRACK,8/5/2025 12:31,T1,-0.636732029,-76.14864282,9929607.711,372184.0345,,FALSE,FALSE,,,208.25,,,2025/08/05 11:12:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:12,,
TRACK,8/5/2025 12:31,T1,-0.63673337,-76.14864299,9929607.563,372184.0159,,FALSE,FALSE,,,207.74,,,2025/08/05 11:13:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:13,,
TRACK,8/5/2025 12:31,T1,-0.636740243,-76.14863427,9929606.803,372184.9862,,FALSE,FALSE,,,208.22,,,2025/08/05 11:13:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:13,,
TRACK,8/5/2025 12:31,T1,-0.636730352,-76.14867819,9929607.896,372180.098,,FALSE,FALSE,,,207.95,,,2025/08/05 11:13:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:13,,
TRACK,8/5/2025 12:31,T1,-0.636742422,-76.14867819,9929606.561,372180.0982,,FALSE,FALSE,,,207.91,,,2025/08/05 11:14:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:14,,
TRACK,8/5/2025 12:31,T1,-0.636688946,-76.14873553,9929612.472,372173.7164,,FALSE,FALSE,,,207.38,,,2025/08/05 11:14:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:14,,
TRACK,8/5/2025 12:31,T1,-0.636777626,-76.14866344,9929602.67,372181.7409,,FALSE,FALSE,,,208.93,,,2025/08/05 11:14:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:14,,
TRACK,8/5/2025 12:31,T1,-0.636751056,-76.14857744,9929605.609,372191.311,,FALSE,FALSE,,,211.11,,,2025/08/05 11:15:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:15,,
TRACK,8/5/2025 12:31,T1,-0.636701183,-76.14859873,9929611.122,372188.9404,,FALSE,FALSE,,,211.37,,,2025/08/05 11:15:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:15,,
TRACK,8/5/2025 12:31,T1,-0.636719121,-76.14861106,9929609.139,372187.5696,,FALSE,FALSE,,,211.16,,,2025/08/05 11:15:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:15,,
TRACK,8/5/2025 12:31,T1,-0.636719456,-76.14860494,9929609.102,372188.2506,,FALSE,FALSE,,,210.18,,,2025/08/05 11:16:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:16,,
TRACK,8/5/2025 12:31,T1,-0.636680229,-76.14860686,9929613.439,372188.0351,,FALSE,FALSE,,,212.64,,,2025/08/05 11:16:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:16,,
TRACK,8/5/2025 12:31,T1,-0.636677295,-76.14856579,9929613.764,372192.6059,,FALSE,FALSE,,,212.98,,,2025/08/05 11:16:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:16,,
TRACK,8/5/2025 12:31,T1,-0.636717025,-76.14869429,9929609.369,372178.3066,,FALSE,FALSE,,,212.86,,,2025/08/05 11:17:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:17,,
TRACK,8/5/2025 12:31,T1,-0.636703949,-76.14867853,9929610.815,372180.06,,FALSE,FALSE,,,213.19,,,2025/08/05 11:17:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:17,,
TRACK,8/5/2025 12:31,T1,-0.636718953,-76.14868482,9929609.156,372179.3607,,FALSE,FALSE,,,213.67,,,2025/08/05 11:17:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:17,,
TRACK,8/5/2025 12:31,T1,-0.636733286,-76.14863486,9929607.572,372184.9207,,FALSE,FALSE,,,214,,,2025/08/05 11:18:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:18,,
TRACK,8/5/2025 12:31,T1,-0.636764634,-76.14864936,9929604.106,372183.3077,,FALSE,FALSE,,,213.43,,,2025/08/05 11:18:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:18,,
TRACK,8/5/2025 12:31,T1,-0.636759186,-76.14864349,9929604.709,372183.9606,,FALSE,FALSE,,,214.27,,,2025/08/05 11:18:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:18,,
TRACK,8/5/2025 12:31,T1,-0.636733538,-76.14864157,9929607.544,372184.1745,,FALSE,FALSE,,,215.08,,,2025/08/05 11:19:13+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:19,,
TRACK,8/5/2025 12:31,T1,-0.636749128,-76.14863503,9929605.821,372184.9025,,FALSE,FALSE,,,215.95,,,2025/08/05 11:19:33+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:19,,
TRACK,8/5/2025 12:31,T1,-0.636742758,-76.14863184,9929606.525,372185.2568,,FALSE,FALSE,,,216.24,,,2025/08/05 11:19:53+00,garmin GPSMAP 65 Software Version 460,,8/5/2025 6:19,,
