type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,7/1/2025 14:28,T1,-0.638021585,-76.15067233,9929465.097,371958.2008,,FALSE,FALSE,,,209.14,,,2025/07/01 12:03:13+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:03,,
TRACK,7/1/2025 14:28,T1,-0.638009096,-76.15066127,9929466.478,371959.4318,,FALSE,FALSE,,,207.37,,,2025/07/01 12:03:33+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:03,,
TRACK,7/1/2025 14:28,T1,-0.638018986,-76.15066848,9929465.384,371958.6298,,FALSE,FALSE,,,207.08,,,2025/07/01 12:03:53+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:03,,
TRACK,7/1/2025 14:28,T1,-0.638021752,-76.15065926,9929465.079,371959.656,,FALSE,FALSE,,,207.18,,,2025/07/01 12:04:13+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:04,,
TRACK,7/1/2025 14:28,T1,-0.63799426,-76.15065398,9929468.118,371960.243,,FALSE,FALSE,,,207.53,,,2025/07/01 12:04:33+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:04,,
TRACK,7/1/2025 14:28,T1,-0.63799778,-76.15065842,9929467.729,371959.7487,,FALSE,FALSE,,,207.37,,,2025/07/01 12:04:53+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:04,,
TRACK,7/1/2025 14:28,T1,-0.638019154,-76.15070846,9929465.365,371954.1802,,FALSE,FALSE,,,210.71,,,2025/07/01 12:05:13+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:05,,
TRACK,7/1/2025 14:28,T1,-0.638048155,-76.15075397,9929462.158,371949.1157,,FALSE,FALSE,,,210.99,,,2025/07/01 12:05:33+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:05,,
TRACK,7/1/2025 14:28,T1,-0.638071373,-76.15082296,9929459.589,371941.4391,,FALSE,FALSE,,,210.45,,,2025/07/01 12:05:53+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:05,,
TRACK,7/1/2025 14:28,T1,-0.638027787,-76.15084534,9929464.407,371938.9474,,FALSE,FALSE,,,210.35,,,2025/07/01 12:06:13+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:06,,
TRACK,7/1/2025 14:28,T1,-0.638017729,-76.15084316,9929465.519,371939.1897,,FALSE,FALSE,,,210.01,,,2025/07/01 12:06:33+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:06,,
TRACK,7/1/2025 14:28,T1,-0.638005156,-76.15082715,9929466.909,371940.971,,FALSE,FALSE,,,210.16,,,2025/07/01 12:06:53+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:06,,
TRACK,7/1/2025 14:28,T1,-0.637986464,-76.15078398,9929468.977,371945.7747,,FALSE,FALSE,,,209.38,,,2025/07/01 12:07:13+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:07,,
TRACK,7/1/2025 14:28,T1,-0.637940029,-76.15087207,9929474.108,371935.9695,,FALSE,FALSE,,,210.83,,,2025/07/01 12:07:33+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:07,,
TRACK,7/1/2025 14:28,T1,-0.637939945,-76.15086839,9929474.118,371936.3799,,FALSE,FALSE,,,211.22,,,2025/07/01 12:07:53+00,garmin GPSMAP 65 Software Version 460,,7/1/2025 7:07,,
