type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,7/18/2025 17:01,T1,-0.637082225,-76.14478312,9929569.092,372613.5912,,FALSE,FALSE,,,219.9,,,2025/07/18 16:37:12+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:37,,
TRACK,7/18/2025 17:01,T1,-0.637065629,-76.14488496,9929570.924,372602.2569,,FALSE,FALSE,,,219.39,,,2025/07/18 16:37:32+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:37,,
TRACK,7/18/2025 17:01,T1,-0.63705272,-76.14494246,9929572.35,372595.8575,,FALSE,FALSE,,,219.25,,,2025/07/18 16:37:52+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:37,,
TRACK,7/18/2025 17:01,T1,-0.637037717,-76.14496375,9929574.008,372593.4877,,FALSE,FALSE,,,218.57,,,2025/07/18 16:38:12+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:38,,
TRACK,7/18/2025 17:01,T1,-0.637092367,-76.14496057,9929567.966,372593.8435,,FALSE,FALSE,,,218.58,,,2025/07/18 16:38:32+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:38,,
TRACK,7/18/2025 17:01,T1,-0.637130421,-76.14499778,9929563.758,372589.7027,,FALSE,FALSE,,,217.48,,,2025/07/18 16:38:52+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:38,,
TRACK,7/18/2025 17:01,T1,-0.637127152,-76.14500399,9929564.119,372589.0123,,FALSE,FALSE,,,218.62,,,2025/07/18 16:39:12+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:39,,
TRACK,7/18/2025 17:01,T1,-0.637177946,-76.14506216,9929558.503,372582.5398,,FALSE,FALSE,,,218.15,,,2025/07/18 16:39:32+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:39,,
TRACK,7/18/2025 17:01,T1,-0.637196889,-76.14508906,9929556.408,372579.5459,,FALSE,FALSE,,,217.9,,,2025/07/18 16:39:52+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:39,,
TRACK,7/18/2025 17:01,T1,-0.637195045,-76.14506803,9929556.612,372581.8872,,FALSE,FALSE,,,217.7,,,2025/07/18 16:40:12+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:40,,
TRACK,7/18/2025 17:01,T1,-0.637235949,-76.14501723,9929552.091,372587.5411,,FALSE,FALSE,,,218.13,,,2025/07/18 16:40:32+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:40,,
TRACK,7/18/2025 17:01,T1,-0.637227483,-76.14511035,9929553.025,372577.1772,,FALSE,FALSE,,,217.51,,,2025/07/18 16:40:52+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:40,,
TRACK,7/18/2025 17:01,T1,-0.637254557,-76.14513248,9929550.031,372574.7152,,FALSE,FALSE,,,218.19,,,2025/07/18 16:41:12+00,garmin GPSMAP 65 Software Version 460,,7/18/2025 11:41,,
